airport_id;airport_name;airport_code;country;country_code;city
4821;Los Chiles;LSL;Costa Rica;CR;Los Chiles
4822;Los Colonizadores;RVE;Colombia;CO;Saravena
4823;Los Llanos;ABC;Spain;ES;Albacete
4824;Los Menucos;LMD;Argentina;AR;Los Menucos
4825;Los Roques;LRV;Venezuela;VE;Los Roques
4826;Los Tablones Airport;LOX;Guatemala;GT;Los Tablones
4827;Losinj Arpt;LSZ;Croatia-Hrvatska;HR;Mali Losinj
4828;Lost Harbor Sea Port;LHB;United States;US;Lost Harbor
4829;Lost Nation;LNN;United States;US;Willoughby
4830;Lost River;LSR;United States;US;Lost River
4831;Losuia;LSA;Papua New Guinea;PG;Losuia
4832;Lotusvale;LTV;Australia;AU;Lotusvale
4833;Loubomo;DIS;Congo;CG;Loubomo
4834;Loudes;LPY;France;FR;Le Puy
4835;Louis Armstrong New Orleans International Airport;MSY;United States;US;New Orleans
4836;Louis Trichardt;LCD;South Africa;ZA;Louis Trichardt
4837;Louisa;LOW;United States;US;Louisa
4838;Love Field;DAL;United States;US;Dallas
4839;Lovell Field;CHA;United States;US;Chattanooga
4840;Lowai;LWI;Papua New Guinea;PG;Lowai
4841;Lowe Army Heliport;LOR;United States;US;Ozark
4842;Lowndes County;UBS;United States;US;Columbus
4843;Loyangalani;LOY;Kenya;KE;Loyangalani
4844;LTS Pulau Redang;RDN;Malaysia;MY;Redang
4845;Luabo;LBM;Mozambique;MZ;Luabo
4846;Luang Namtha;LXG;Laos;LA;Luang Namtha
4847;Luang Prabang;LPQ;Laos;LA;Luang Prabang
4848;Luano;FBM;Zaire;ZR;Lubumbashi
4849;Luau;UAL;Angola;AO;Luau
4850;Lubang;LBX;Philippines;PH;Lubang
4851;Lubango;SDD;Angola;AO;Lubango
4852;Lübeck Blankensee;LBC;Germany;DE;Lübeck
4853;Lucca;LCV;Italy;IT;Lucca
4854;Lucenec;LUE;Slovak Republic;SK;Lucenec
4855;Luderitz;LUD;Namibia;NA;Luderitz
4856;Ludhiana;LUH;India;IN;Ludhiana
4857;Luena;LUO;Angola;AO;Luena
4858;Lufkin Angelina County;LFK;United States;US;Nacogdoches
4859;Lugano;LUG;Switzerland;CH;Lugano
4860;Lugansk;VSG;Ukraine;UA;Lugansk
4861;Lugh Ganane;LGX;Somalia;SO;Lugh Ganane
4862;Luigi Ridolfi;FRL;Italy;IT;Forli
4863;Luis Munoz Marin Intl;SJU;Puerto Rico;PR;San Juan
4864;Luiza;LZA;Zaire;ZR;Luiza
4865;Lukapa;LBZ;Angola;AO;Lukapa
4866;Luke Afb;LUF;United States;US;Phoenix
4867;Lukla;LUA;Nepal;NP;Lukla
4868;Lukulu;LXU;Zambia;ZM;Lukulu
4869;Lumbala;GGC;Angola;AO;Lumbala
4870;Lumberton;LBT;United States;US;Lumberton
4871;Lumbia;CGY;Philippines;PH;Cagayan De Oro
4872;Lumbo;LFB;Mozambique;MZ;Lumbo
4873;Lumi;LMI;Papua New Guinea;PG;Lumi
4874;Lumid Pau;LUB;Guyana;GY;Lumid Pau
4875;Lungi International;FNA;Sierra Leone;SL;Freetown
4876;Lunyuk;LYK;Indonesia;ID;Lunyuk
4877;Luoyang;LYA;China;CN;Luoyang
4878;Luozi;LZI;Zaire;ZR;Luozi
4879;Lupin;YWO;Canada;CA;Lupin
4880;Lusaka;LUN;Zambia;ZM;Lusaka
4881;Lusambo;LBO;Zaire;ZR;Lusambo
4882;Lusanga;LUS;Zaire;ZR;Lusanga
4883;Lushan;LUZ;China;CN;Lushan
4884;Lushoto;LUY;Tanzania;TZ;Lushoto
4885;Lusikisiki;LUJ;South Africa;ZA;Lusikisiki
4886;Lusk;LSK;United States;US;Lusk
4887;Luton Airport;LTN;United Kingdom;GB;London
4888;Lutselke;YSG;Canada;CA;Lutselke/Snowdrift
4889;Lutsk;UCK;Ukraine;UA;Lutsk
4890;Luwuk;LUW;Indonesia;ID;Luwuk
4891;Luxor;LXR;Egypt;EG;Luxor
4892;Luzamba;LZM;Angola;AO;Luzamba
4893;Luzhou;LZO;China;CN;Luzhou
4894;Lwbak;LWA;Philippines;PH;Lwbak
4895;Lyall Harbour;YAJ;Canada;CA;Lyall Harbour
4896;Lycksele;LYC;Sweden;SE;Lycksele
4897;Lycoming County;IPT;United States;US;Williamsport
4898;Lyndhurst;LTP;Australia;AU;Lyndhurst
4899;Lyndonville;LLX;United States;US;Lyndonville
4900;Lynn Lake;YYL;Canada;CA;Lynn Lake
4901;Lyon Part-Dieu Rail Sv;XYD;France;FR;Lyon
4902;Lyon Perrache Rail Svc;XYL;France;FR;Lyon
4903;Lyon Satolas Rail Svc;XYV;France;FR;Lyon
4904;Lysaker Railway;XUI;Norway;NO;Lysaker
4905;M Graham Clark;PLK;United States;US;Branson/Point Lookout
4906;M. A. Grottag;TAR;Italy;IT;Taranto
4907;M. Rondon;CGB;Brazil;BR;Cuiaba
4908;Maan;MPQ;Jordan;JO;Maan
4909;Maastricht/aachen;MST;Netherlands;NL;Maastricht
4910;Mabaruma;USI;Guyana;GY;Mabaruma
4911;Mabuiag Island;UBB;Australia;AU;Mabuiag Island
4912;Mac Dill AFB;MCF;United States;US;Tampa
4913;Macae;MEA;Brazil;BR;Macae
4914;Macanal;NAD;Colombia;CO;Macanal
4915;Macara;MRR;Ecuador;EC;Macara
4916;Macas;XMS;Ecuador;EC;Macas
4917;Macau;MFM;Macau;MO;Macau
4918;Macau Ferry;XZM;Macau;MO;Macau
4919;Macdonald Downs;MNW;Australia;AU;Macdonald Downs
4920;Macenta;MCA;Guinea;GN;Macenta
4921;Machala;MCH;Ecuador;EC;Machala
4922;Machangara;PPN;Colombia;CO;Popayan
4923;Machesney;RMC;United States;US;Rockford
4924;Machrihanish;CAL;United Kingdom;GB;Campbeltown
4925;Machu Picchu;MFT;Peru;PE;Machu Picchu
4926;Mackall AAF;HFF;United States;US;Hoffman
4927;Mackay;MKY;Australia;AU;Mackay
4928;Mackinac Island;MCD;United States;US;Mackinac Island
4929;Macksville;MVH;Australia;AU;Macksville
4930;Macmahon Camp 4;MHC;Australia;AU;Macmahon Camp 4
4931;Macmillan Pass;XMP;Canada;CA;Macmillan Pass
4932;Mactan International;CEB;Philippines;PH;Cebu
4933;Madang;MAG;Papua New Guinea;PG;Madang
4934;Madeira;FNC;Portugal;PT;Madeira
4935;Madera;MAE;United States;US;Madera
4936;Madirovalo;WMV;Madagascar;MG;Madirovalo
4937;Madison;XMD;United States;US;Madison
4938;Madurai;IXM;India;IN;Madurai
4939;Mae Hong Son;HGN;Thailand;TH;Mae Hong Son
4940;Mae Sot;MAQ;Thailand;TH;Mae Sot
4941;Maewo;MWF;Vanuatu;VU;Maewo
4942;Mafeteng;MFC;Lesotho;LS;Mafeteng
4943;Mafia;MFA;Tanzania;TZ;Mafia
4944;Magadan;GDX;Russian Federation;RU;Magadan
4945;Maganja Da Costa;MJS;Mozambique;MZ;Maganja Da Costa
4946;Magaruque;MFW;Mozambique;MZ;Magaruque
4947;Magdagachi;GDG;Russian Federation;RU;Magdagachi
4948;Magdalena;MGD;Bolivia;BO;Magdalena
4949;Magenta;GEA;New Caledonia;NC;Noumea
4950;Magnitogorsk;MQF;Russian Federation;RU;Chelyabinsk
4951;Magwe;MWQ;Myanmar;MM;Magwe
4952;Mahanoro;VVB;Madagascar;MG;Mahanoro
4953;Mahaweli;KDY;Sri Lanka;LK;Mahaweli
4954;Mahdia;MHA;Guyana;GY;Mahdia
4955;Mahendranagar;XMG;Nepal;NP;Mahendranagar
4956;Mahenye;MJW;Zimbabwe;ZW;Mahenye
4957;Mahmud Badaruddin Ii;PLM;Indonesia;ID;Palembang
4958;Mahshahr;MRX;Iran;IR;Bandar Mahshahr
4959;Maiana;MNK;Kiribati;KI;Maiana
4960;Maicao;MCJ;Colombia;CO;Maicao
4961;Maiduguri;MIU;Nigeria;NG;Maiduguri
4962;Maikwak;VEG;Guyana;GY;Maikwak
4963;Maimana;MMZ;Afghanistan;AF;Maimana
4964;Main Duck Island;YDK;Canada;CA;Main Duck Island
4965;Mainoru;MIZ;Australia;AU;Mainoru
4966;Maintirano;MXT;Madagascar;MG;Maintirano
4967;Maiquetia;CCS;Venezuela;VE;Caracas
4968;Maiquetia;MIQ;Venezuela;VE;Omaha
4969;Mais Gate;PAP;Haiti;HT;Port Au Prince
4970;Maitland;MTL;Australia;AU;Maitland
4971;Maj. Brig. Trompowsky;VAG;Brazil;BR;Varginha
4972;Majkin;MJE;Marshall Islands;MH;Majkin
4973;Majma;MJH;Saudi Arabia;SA;Majma
4974;Majors Field;GVT;United States;US;Greenville
4975;Makabana;KMK;Congo;CG;Makabana
4976;Makale;MQX;Ethiopia;ET;Makale
4977;Makemo;MKP;French Polynesia;PF;Makemo
4978;Makhachkala;MCX;Russian Federation;RU;Makhachkala
4979;Makin Island;MTK;Kiribati;KI;Makin Island
4980;Makini;MPG;Papua New Guinea;PG;Makini
4981;Makkovik;YMN;Canada;CA;Makkovik
4982;Makokou;MKU;Gabon;GA;Makokou
4983;Makoua;MKJ;Congo;CG;Makoua
4984;Makung;MZG;Taiwan;TW;Makung
4985;Makurdi;MDI;Nigeria;NG;Makurdi
4986;Mal;MMV;Papua New Guinea;PG;Mal
4987;Mal. Cunha Machado;SLZ;Brazil;BR;Salvador
4988;Mala Mala;AAM;South Africa;ZA;Mala Mala
4989;Malabang;MLP;Philippines;PH;Malabang
4990;Malad City;MLD;United States;US;Malad City
4991;Malaga;AGP;Spain;ES;Malaga
4992;Malaimbandy;WML;Madagascar;MG;Malaimbandy
4993;Malakal;MAK;Sudan;SD;Malakal
4994;Malalaua;MLQ;Papua New Guinea;PG;Malalaua
4995;Malam;MQO;Papua New Guinea;PG;Malam
4996;Malange;MEG;Angola;AO;Malange
4997;Malargue;LGS;Argentina;AR;Malargue
4998;Malatya;MLX;Turkey;TR;Malatya
4999;Malay;MPH;Philippines;PH;Caticlan
5000;Malda;LDA;India;IN;Malda
5001;Malden;MAW;United States;US;Malden
5002;Malekolon;MKN;Papua New Guinea;PG;Malekolon
5003;Malelane;LLE;South Africa;ZA;Malelane
5004;Maliana;MPT;Indonesia;ID;Maliana
5005;Malindi;MYD;Kenya;KE;Malindi
5006;Mallacoota;XMC;Australia;AU;Mallacoota
5007;Malmo Harbour Heliport;JMM;Sweden;SE;Malmo
5008;Malmo South Railway;XFR;Sweden;SE;Malmo
5009;Malmstrom AFB;GFA;United States;US;Great Falls
5010;Maloelap Island;MAV;Marshall Islands;MH;Maloelap Island
5011;Malololailai;PTF;Fiji;FJ;Malololailai
5012;Malpensa;MXP;Italy;IT;Milan
5013;Malta;MLK;United States;US;Malta
5014;Malta International;MLA;Malta;MT;Gudja
5015;Mamai;MAP;Papua New Guinea;PG;Mamai
5016;Mambajao;CGM;Philippines;PH;Camiguin
5017;Mamburao;MBO;Philippines;PH;Mamburao
5018;Mamfe;MMF;Cameroon;CM;Mamfe
5019;Mamitupo;MPI;Panama;PA;Mamitupo
5020;Mammoth Lakes;MMH;United States;US;Mammoth Lakes
5021;Mammy Yoko Heliport;JMY;Sierra Leone;SL;Freetown
5022;Mampikony;WMP;Madagascar;MG;Mampikony
5023;Mamuju;MJU;Indonesia;ID;Mamuju
5024;Man;MJC;Ivory Coast;CI;Man
5025;Mana Island Airstrip;MNF;Fiji;FJ;Mana Island
5026;Manakara;WVK;Madagascar;MG;Manakara
5027;Mananara;WMR;Madagascar;MG;Mananara
5028;Manang;NGX;Nepal;NP;Manang
5029;Mananjary;MNJ;Madagascar;MG;Mananjary
5030;Manapouri;TEU;New Zealand-Aotearoa;NZ;Te Anau
5031;Manare;MRM;Papua New Guinea;PG;Manare
5032;Manassas;MNZ;United States;US;Manassas
5033;Manatee;MZE;Belize;BZ;Manatee
5034;Manaung;MGU;Myanmar;MM;Manaung
5035;Manaus;AQA;Brazil;BR;Araraquara
5036;Manchester;MAN;United Kingdom;GB;Manchester
5037;Manchester Bus Stn.;ZMP;United Kingdom;GB;Manchester
5038;Mandabe;WMD;Madagascar;MG;Mandabe
5039;Mandalay International;MDL;Myanmar;MM;Mandalay
5040;Mandalgobi;MXW;Mongolia;MN;Mandalgobi
5041;Mandelieu;CEQ;France;FR;Cannes
5042;Mandera;NDE;Kenya;KE;Mandera
5043;Mandinga;COG;Colombia;CO;Condoto
5044;Mandji;KMD;Gabon;GA;Mandji
5045;Mandora;MQA;Australia;AU;Mandora
5046;Mandritsara;WMA;Madagascar;MG;Mandritsara
5047;Mandurriao;ILO;Philippines;PH;Iloilo
5048;Manega;MGO;Gabon;GA;Manega
5049;Manetai;MVI;Papua New Guinea;PG;Manetai
5050;Manga;MGP;Papua New Guinea;PG;Manga
5051;Mangaia Island;MGS;Cook Islands;CK;Mangaia Island
5052;Mangla;XJM;Pakistan;PK;Mangla
5053;Mangochi;MAI;Malawi;MW;Mangochi
5054;Mangole;MAL;Indonesia;ID;Mangole
5055;Mangrove Cay;MAY;Bahamas;BS;Mangrove Cay
5056;Mangshi;LUM;China;CN;Luxi
5057;Manguna;MFO;Egypt;EG;Manguna
5058;Mangunjaya;MJY;Indonesia;ID;Mangunjaya
5059;Manicore;MNX;Brazil;BR;Manicore
5060;Manihi;XMH;French Polynesia;PF;Manihi
5061;Manihiki Island;MHX;Cook Islands;CK;Manihiki Island
5062;Maningrida;MNG;Australia;AU;Maningrida
5063;Manitouwadge;YMG;Canada;CA;Manitouwadge
5064;Maniwaki;YMW;Canada;CA;Maniwaki
5065;Manja;MJA;Madagascar;MG;Manja
5066;Manjimup;MJP;Australia;AU;Manjimup
5067;Mankono;MOK;Ivory Coast;CI;Mankono
5068;Manley Hot Springs;MLY;United States;US;Manley Hot Springs
5069;Manners Creek;MFP;Australia;AU;Manners Creek
5070;Mannheim Arpt;MHG;Germany;DE;Mannheim
5071;Manokotak SPB;KMO;United States;US;Manokotak
5072;Manono;MNO;Zaire;ZR;Manono
5073;Mansa;MNS;Zambia;ZM;Mansa
5074;Mansehra;HRA;Pakistan;PK;Mansehra
5075;Mansion House;KWU;New Zealand-Aotearoa;NZ;Mansion House
5076;Manta;MEC;Ecuador;EC;Manta
5077;Manti-Ephraim;NTJ;United States;US;Manti
5078;Manumu;UUU;Papua New Guinea;PG;Manumu
5079;Manzanillo;ZLO;Mexico;MX;Manzanillo
5080;Manzhouli;NZH;China;CN;Manzhouli
5081;Mao;AMO;Chad;TD;Mao
5082;Maota Savaii Is;MXS;Samoa;WS;Maota Savaii Is
5083;Maple Bay;YAQ;Canada;CA;Maple Bay
5084;Mapoda;MPF;Papua New Guinea;PG;Mapoda
5085;Mapua;MPU;Papua New Guinea;PG;Mapua
5086;Maputo International;MPM;Mozambique;MZ;Maputo
5087;Maquehue;ZCO;Chile;CL;Temuco
5088;Maquinchao;MQD;Argentina;AR;Maquinchao
5089;Mar Del Plata;MDQ;Argentina;AR;Mar Del Plata
5090;Mara Lodges;MRE;Kenya;KE;Mara Lodges
5091;Maraba;MAB;Brazil;BR;Maraba
5092;Maracay;MYC;Venezuela;VE;Maracay
5093;Maradi;MFQ;Niger;NE;Maradi
5094;Marakei;MZK;Kiribati;KI;Marakei
5095;Maramag;XMA;Philippines;PH;Maramag
5096;Maramuni;MWI;Papua New Guinea;PG;Maramuni
5097;Marana;MZJ;United States;US;Marana
5098;Marathon;YSP;Canada;CA;Marathon
5099;Marathon Flight Strip;MTH;United States;US;Marathon
5100;Marau Sound;RUS;Solomon Islands;SB;Marau Sound
5101;Marawaka;MWG;Papua New Guinea;PG;Marawaka
5102;Marble Bar;MBB;Australia;AU;Marble Bar
5103;Marble Canyon;MYH;United States;US;Marble Canyon
5104;Marcala;MRJ;Honduras;HN;Marcala
5105;Marce;ANE;France;FR;Angers
5106;March AFB;RIV;United States;US;Riverside
5107;Marcillac;RDZ;France;FR;Rodez
5108;Marco Island;MRK;United States;US;Marco Island
5109;Marco Polo;VCE;Italy;IT;Venice
5110;Marcus Island;MUS;Japan;JP;Marcus Island
5111;Mardin;MQM;Turkey;TR;Mardin
5112;Mare;MEE;New Caledonia;NC;Mare
5113;Mareb;MYN;Yemen;YE;Mareb
5114;Mareeba;MRG;Australia;AU;Mareeba
5115;Margaret River;MQZ;Australia;AU;Margaret River
5116;Margaret River;MGV;Australia;AU;Margaret River Station
5117;Margarima;MGG;Papua New Guinea;PG;Margarima
5118;Margate;MGH;South Africa;ZA;Margate
5119;Marguerite Bay;RTE;United States;US;Marguerite Bay
5120;Marham RAF;KNF;United Kingdom;GB;Kings Lynn
5121;Maria Cristina;IGN;Philippines;PH;Iligan
5122;Marianske Lazne;MKA;Czechoslovakia-former;CS;Marianske Lazne
5123;Maribo;MRW;Denmark;DK;Maribo
5124;Maribor;MBX;Slovenia;SI;Maribor
5125;Maricourt Airstrip;YMC;Canada;CA;Maricourt Airstrip
5126;Maridor;MMD;Japan;JP;Minami Daito
5127;Mariehamn;MHQ;Finland;FI;Mariehamn
5128;Marigot SPB;MSB;Guadeloupe;GP;St Martin
5129;Marillac;FTU;Madagascar;MG;Fort Dauphin
5130;Marin County;JMC;United States;US;Sausalito
5131;Marina Di Campo;EBA;Italy;IT;Elba Island
5132;Marina Di Massa;QMM;Italy;IT;Marina Di Massa
5133;Marinduque;MRQ;Philippines;PH;Marinduque
5134;Marine Air Terminal;QNY;United States;US;New York
5135;Marion;MZZ;United States;US;Marion
5136;Marion County;HAB;United States;US;Hamilton
5137;Marion County;APT;United States;US;Jasper
5138;Marion Downs;MXD;Australia;AU;Marion Downs
5139;Maripasoula;MPY;French Guiana;GF;Maripasoula
5140;Mariquita;MQU;Colombia;CO;Mariquita
5141;Mariscal Estigarribia;ESG;Paraguay;PY;Mariscal Estigarribia
5142;Mariscal Sucr;UIO;Ecuador;EC;Quito
5143;Mariupol;MPW;Ukraine;UA;Mariupol
5144;Market Centre H/P;JMD;United States;US;Dallas
5145;Marla;MRP;Australia;AU;Marla
5146;Marlboro;MVJ;Jamaica;JM;Mandeville
5147;Marlborough;MXG;United States;US;Marlborough
5148;Marmul;OMM;Oman;OM;Marmul
5149;Maroantsetra;WMN;Madagascar;MG;Maroantsetra
5150;Maron;MNP;Papua New Guinea;PG;Maron
5151;Maroochydore;MCY;Australia;AU;Sunshine Coast
5152;Marqua;MQE;Australia;AU;Marqua
5153;Marree;RRE;Australia;AU;Marree
5154;Marriot Astrodome;JMA;United States;US;Houston
5155;Marriott Heliport;JMH;United States;US;Schaumburg
5156;Marromeu;RRM;Mozambique;MZ;Marromeu
5157;Marsa Alam;RMF;Egypt;EG;Marsa Alam
5158;Marsa Brega;LMQ;Libya;LY;Marsa Brega
5159;Marsabit;RBT;Kenya;KE;Marsabit
5160;Marseille Provence Airport;MRS;France;FR;Marseille
5161;Marseille Railway;XRF;France;FR;Marseille
5162;Marshall;MLL;United States;US;Marshall
5163;Marshall AAF;FRI;United States;US;Fort Riley
5164;Martin Johnson;CNU;United States;US;Chanute
5165;Martindale AAF;MDA;United States;US;San Antonio
5166;Martinsburg;AOO;United States;US;Martinsburg
5167;Martuba;DNF;Libya;LY;Derna
5168;Marudi;MUR;Malaysia;MY;Marudi
5169;Mary;MYP;Turkmenistan;TM;Mary
5170;Maryborough;MBH;Australia;AU;Maryborough
5171;Masa;MBV;Papua New Guinea;PG;Masa
5172;Masada;MTZ;Israel;IL;Masada
5173;Masalembo;MSI;Indonesia;ID;Masalembo
5174;Masamba;MXB;Indonesia;ID;Masamba
5175;Masasi;XMI;Tanzania;TZ;Masasi
5176;Masbate;MBT;Philippines;PH;Masbate
5177;Mascara;MUW;Algeria;DZ;Mascara
5178;Mashad;MHD;Iran;IR;Mashad
5179;Masi Manimba;MSM;Zaire;ZR;Masi Manimba
5180;Masindi;KCU;Uganda;UG;Masindi
5181;Masirah;MSH;Oman;OM;Masirah
5182;Mason City;MCW;United States;US;Mason City
5183;Mason County;LDM;United States;US;Ludington
5184;Massawa;MSW;Ethiopia;ET;Massawa
5185;Masset;ZMT;Canada;CA;Masset
5186;Masterton;MRO;New Zealand-Aotearoa;NZ;Masterton
5187;Mastic Point;MSK;Bahamas;BS;Mastic Point
5188;Masvingo;MVZ;Zimbabwe;ZW;Masvingo
5189;Matacan;SLM;Spain;ES;Salamanca
5190;Matadi;MAT;Zaire;ZR;Matadi
5191;Matagami;YNM;Canada;CA;Matagami
5192;Matagorda AFB;MGI;United States;US;Matagorda Island
5193;Mataiva;MVT;French Polynesia;PF;Mataiva
5194;Matak;MWK;Indonesia;ID;Matak
5195;Matam;MAX;Senegal;SN;Matam
5196;Matamata;MTA;New Zealand-Aotearoa;NZ;Matamata
5197;Matamoros;MAM;Mexico;MX;Matamoros
5198;Matane;YME;Canada;CA;Matane
5199;Matari;IRP;Zaire;ZR;Isiro
5200;Mataveri Intl;IPC;Chile;CL;Easter Island
5201;Matecana;PEI;Colombia;CO;Pereira
5202;Matei;TVU;Fiji;FJ;Taveuni
5203;Mather AFB;MHR;United States;US;Sacramento
5204;Mathis Fld;SJT;United States;US;San Angelo
5205;Mati;MXI;Philippines;PH;Mati
5206;Mato Grosso;MTG;Brazil;BR;Mato Grosso
5207;Matsaile;MSG;Lesotho;LS;Matsaile
5208;Matsapha Intl;MTS;Swaziland;SZ;Manzini
5209;Matsu;MFK;Taiwan;TW;Matsu
5210;Matsumoto;MMJ;Japan;JP;Matsumoto
5211;Matsuyama;MYJ;Japan;JP;Matsuyama
5212;Matthew Spain;SQS;Belize;BZ;San Ignacio
5213;Matthews Ridge;MWJ;Guyana;GY;Matthews Ridge
5214;Matunda;TET;Mozambique;MZ;Tete
5215;Matupa;MBK;Brazil;BR;Matupa
5216;Maues;MBZ;Brazil;BR;Maues
5217;Mauke Island;MUK;Cook Islands;CK;Mauke Island
5218;Maulmyine;MNU;Myanmar;MM;Maulmyine
5219;Maun;MUB;Botswana;BW;Maun
5220;Maupertus;CER;France;FR;Cherbourg
5221;Maupiti;MAU;French Polynesia;PF;Maupiti
5222;Maury County;MRC;United States;US;Columbia
5223;Maverick Co;EGP;United States;US;Eagle Pass
5224;Mawella Lagoon;DIW;Sri Lanka;LK;Dickwella
5225;Max Westheimer;OUN;United States;US;Norman
5226;Maximo Gomez;AVI;Cuba;CU;Ciego De Avila
5227;Maxton;MXE;United States;US;Maxton
5228;Maxwell AFB;MXF;United States;US;Montgomery
5229;May Creek;MYK;United States;US;May Creek
5230;May River;MRH;Papua New Guinea;PG;May River
5231;Maya Maya;BZV;Congo;CG;Brazzaville
5232;Mayaguana;MYG;Bahamas;BS;Mayaguana
5233;Mayajigua;MJG;Cuba;CU;Mayajigua
5234;Mayo;YMA;Canada;CA;Mayo
5235;Mayo Guerrero;STD;Venezuela;VE;Santo Domingo
5236;Mayoumba;MYB;Gabon;GA;Mayoumba
5237;Mazamet;DCM;France;FR;Castres
5238;Mazar-I-Sharif;MZR;Afghanistan;AF;Mazar-I-Sharif
5239;Mazury;SZY;Poland;PL;Szymany
5240;Mbala;MMQ;Zambia;ZM;Mbala
5241;Mbambanakira;MBU;Solomon Islands;SB;Mbambanakira
5242;Mbandaka;MDK;Zaire;ZR;Mbandaka
5243;Mbarara;MBQ;Uganda;UG;Mbarara
5244;Mbeya;MBI;Tanzania;TZ;Mbeya
5245;Mbigou;MBC;Gabon;GA;Mbigou
5246;Mbout;MBR;Mauritania;MR;Mbout
5247;Mbuji Mayi;MJM;Zaire;ZR;Mbuji Mayi
5248;Mc Alester;MLC;United States;US;Mc Alester
5249;Mc Chord AFB;TCM;United States;US;Tacoma
5250;Mc Entire ANG Base;MMT;United States;US;Columbia
5251;Mc Ghee Tyson;TYS;United States;US;Knoxville
5252;Mc Guire AFB;WRI;United States;US;Fort Dix
5253;Mc Namara Fld;CEC;United States;US;Crescent City
5254;MCAL Lopez;CIO;Paraguay;PY;Concepcion
5255;Mcarthur River;MCV;Australia;AU;Mcarthur River
5256;Mccall;MYL;United States;US;Mccall
5257;Mccarran Intl;LAS;United States;US;Las Vegas
5258;Mccarthy;MXY;United States;US;Mccarthy
5259;Mcclellan AFB;MCC;United States;US;Sacramento
5260;Mcconnell AFB;IAB;United States;US;Wichita
5261;Mccook;MCK;United States;US;Mccook
5262;Mcgrath;MCG;United States;US;Mcgrath
5263;Mcguire Fld;SJI;Philippines;PH;San Jose
5264;Mckellar;MKL;United States;US;Jackson
5265;Mckenna AAF;MKF;United States;US;Columbus
5266;Mckinnon;SSI;United States;US;Brunswick
5267;McMinn County;MMI;United States;US;Athens
5268;Mcnary Field;SLE;United States;US;Salem
5269;Mcpherson;MPR;United States;US;Mcpherson
5270;Meacham Field;FTW;United States;US;Fort Worth
5271;Meadow Lake;YLJ;Canada;CA;Meadow Lake
5272;Meadows Field;BFL;United States;US;Bakersfield
5273;Meadville;MEJ;United States;US;Meadville
5274;Mechanics Bay;MHB;New Zealand-Aotearoa;NZ;Auckland
5275;Mechria;MZW;Algeria;DZ;Mechria
5276;Medford;MDF;United States;US;Medford
5277;Medfra;MDR;United States;US;Medfra
5278;Medicine Hat;YXH;Canada;CA;Medicine Hat
5279;Medina;MND;Colombia;CO;Medina
5280;Medis;RYN;France;FR;Royan
5281;Medouneu;MDV;Gabon;GA;Medouneu
5282;Meekatharra;MKR;Australia;AU;Meekatharra
5283;Meenambakkam;MAA;India;IN;Chennai/Madras
5284;Megas Alexandros Apt.;KVA;Greece;GR;Kavala
5285;Megeve;MVV;France;FR;Megeve
5286;Meghauli;MEY;Nepal;NP;Meghauli
5287;Mehamn;MEH;Norway;NO;Mehamn
5288;Mehrabad;THR;Iran;IR;Tehran
5289;Meixian;MXZ;China;CN;Meixian
5290;Mejit Island;MJB;Marshall Islands;MH;Mejit Island
5291;Mekambo;MKB;Gabon;GA;Mekambo
5292;Mekane Selam;MKS;Ethiopia;ET;Mekane Selam
5293;Meknes;MEK;Morocco;MA;Meknes
5294;Melangguane;MNA;Indonesia;ID;Melangguane
5295;Melbourne Intl;MLB;United States;US;Melbourne
5296;Melchor De Menco;MCR;Guatemala;GT;Melchor De Menco
5297;Melfi;MEF;Chad;TD;Melfi
5298;Melilla;MLN;Spain;ES;Melilla
5299;Melinda;MDB;Belize;BZ;Melinda
5300;Melo;MLZ;Uruguay;UY;Melo
5301;Melsing Creek;CIL;United States;US;Council
5302;Melville Hall;DOM;Dominica;DM;Dominica
5303;Memanbetsu;MMB;Japan;JP;Memanbetsu
5304;Memorial;CSV;United States;US;Crossville
5305;Memorial;DFI;United States;US;Defiance
5306;Memorial;JEF;United States;US;Jefferson City
5307;Memorial;OWD;United States;US;Norwood
5308;Memorial;PUB;United States;US;Pueblo
5309;Memorial;SBM;United States;US;Sheboygan
5310;Memorial;SIK;United States;US;Sikeston
5311;Memorial;TRX;United States;US;Trenton
5312;Memorial;UGN;United States;US;Waukegan
5313;Memorial Field;HOT;United States;US;Hot Springs
5314;Memorial Municipal;MHL;United States;US;Marshall
5315;Mena;MZX;Ethiopia;ET;Mena
5316;Menara;RAK;Morocco;MA;Marrakech
5317;Mendez;MZD;Ecuador;EC;Mendez
5318;Mendi;NDM;Ethiopia;ET;Mendi
5319;Mendi;MDU;Papua New Guinea;PG;Mendi
5320;Menominee;MNM;United States;US;Menominee
5321;Menongue;SPP;Angola;AO;Menongue
5322;Menorca;MAH;Spain;ES;Menorca
5323;Menyamya;MYX;Papua New Guinea;PG;Menyamya
5324;Merced Municipal Arpt;MCE;United States;US;Merced
5325;Mercedes;MDX;Argentina;AR;Mercedes
5326;Mercedita;PSE;Puerto Rico;PR;Ponce
5327;Merdey;RDE;Indonesia;ID;Merdey
5328;Mergellina Harbour;ZMJ;Italy;IT;Naples
5329;Mergellina Railway Svc;ZMI;Italy;IT;Naples
5330;Meribel;MFX;France;FR;Meribel
5331;Merimbula;MIM;Australia;AU;Merimbula
